cars,price,brand,model,year,condition,transmission,fuel_type,kilometers_run
https://bikroy.com/en/ad/toyota-corolla-cross-haai-briidd-z-leather-2021-for-sale-dhaka-1,"Tk 4,250,000",Toyota,Corolla Cross,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","12,000 km"
https://bikroy.com/en/ad/honda-insight-ex-black-style-2022-for-sale-dhaka-2,"Tk 5,000,000",Honda,Insight,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","29,000 km"
https://bikroy.com/en/ad/toyota-corolla-cross-hybrid-z-leather-2023-for-sale-dhaka,"Tk 5,230,000",Toyota,Corolla Cross,2023,Reconditioned,Automatic,"Petrol, Hybrid, Octane","40,000 km"
https://bikroy.com/en/ad/toyota-alphard-gexecutivelounge-2019-for-sale-dhaka,"Tk 9,200,000",Toyota,Alphard,2019,Used,Automatic,"Hybrid, Octane","32,000 km"
https://bikroy.com/en/ad/toyota-prado-tx-llimited-2018-for-sale-dhaka,"Tk 11,500,000",Toyota,Prado,2018,Used,Automatic,"Petrol, Octane","36,800 km"
https://bikroy.com/en/ad/toyota-harrier-premium-package-2014-for-sale-dhaka-65,"Tk 4,150,000",Toyota,Harrier,2014,Used,Automatic,"Petrol, Octane","53,000 km"
https://bikroy.com/en/ad/toyota-noah-x-pkg-non-hybrid-2021-for-sale-dhaka-3,"Tk 3,650,000",Toyota,Noah,2021,Reconditioned,Automatic,Octane,"95,067 km"
https://bikroy.com/en/ad/toyota-noah-x-non-hybrid-2021-for-sale-dhaka-16,"Tk 3,680,000",Toyota,Noah,2021,Reconditioned,Automatic,Octane,"107,345 km"
https://bikroy.com/en/ad/toyota-axio-ex-push-st-non-hyb-2020-for-sale-dhaka,"Tk 2,900,000",Toyota,Axio,2020,Reconditioned,Automatic,"Diesel, Petrol, Octane","104,000 km"
https://bikroy.com/en/ad/toyota-aqua-s-style-2020-for-sale-khulna-7,"Tk 1,950,000",Toyota,Aqua,2020,Reconditioned,Automatic,Hybrid,"65,300 km"
https://bikroy.com/en/ad/toyota-premio-5-seater-2005-for-sale-dhaka-4,"Tk 1,580,000",Toyota,Premio,2005,Used,Automatic,Octane,"73,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-45-point-2021-for-sale-dhaka,"Tk 2,850,000",Toyota,Axio,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","57,000 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-2020-for-sale-dhaka-217,"Tk 4,070,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","45,046 km"
https://bikroy.com/en/ad/toyota-ist-g-package-2010-for-sale-dhaka-28,"Tk 1,420,000",Toyota,ist,2010,Used,Automatic,Octane,"85,800 km"
https://bikroy.com/en/ad/toyota-esquire-gi-hybrid-2020-for-sale-khulna-44,"Tk 3,750,000",Toyota,Esquire,2020,Reconditioned,Automatic,Hybrid,"65,821 km"
https://bikroy.com/en/ad/toyota-harrier-premium-petrol-2020-for-sale-khulna,"Tk 6,850,000",Toyota,Harrier,2020,Reconditioned,Automatic,"Petrol, Octane","55,600 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-2019-for-sale-dhaka-302,"Tk 3,730,000",Toyota,Esquire,2019,Reconditioned,Automatic,"Petrol, Hybrid, Octane","72,000 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-2020-for-sale-dhaka-236,"Tk 3,850,000",Toyota,Esquire,2020,Reconditioned,Automatic,Hybrid,"69,355 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-2021-for-sale-dhaka-59,"Tk 4,180,000",Toyota,Esquire,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","37,069 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-2022-for-sale-khulna-111,"Tk 4,300,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","17,970 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-octane-2016-for-sale-dhaka,"Tk 3,295,000",Toyota,Esquire,2016,Used,Automatic,"Octane, LPG","65,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-hybrid-push-2020-for-sale-khulna-12,"Tk 2,350,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","78,703 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-gr-45-2022-for-sale-dhaka,"Tk 4,590,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,Hybrid,"50,000 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leader-package-2022-for-sale-dhaka,"Tk 4,420,000",Toyota,Corolla Cross,2022,Used,Automatic,"Hybrid, Octane","21,000 km"
https://bikroy.com/en/ad/toyota-noah-hybrid-s-z-45-2022-for-sale-dhaka,"Tk 5,000,000",Toyota,Noah,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","80,000 km"
https://bikroy.com/en/ad/toyota-allion-a15-key-start-silver-2020-for-sale-dhaka,"Tk 3,780,000",Toyota,Allion,2020,New,Automatic,"Petrol, Octane","96,100 km"
https://bikroy.com/en/ad/toyota-prius-a-silver-45-9500-km-2020-for-sale-chattogram,"Tk 3,570,000",Toyota,Prius,2020,Reconditioned,Automatic,Hybrid,"9,500 km"
https://bikroy.com/en/ad/honda-insight-hybrid-lx-2020-for-sale-dhaka-4,"Tk 3,500,000",Honda,Insight,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","78,000 km"
https://bikroy.com/en/ad/toyota-c-hr-g-mode-nero-safety-2020-for-sale-dhaka,"Tk 3,930,000",Toyota,C-HR,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","38,208 km"
https://bikroy.com/en/ad/toyota-prius-5-seater-2018-for-sale-dhaka-4,"Tk 2,450,000",Toyota,Prius,2018,Used,Automatic,"Hybrid, Octane","42,332 km"
https://bikroy.com/en/ad/toyota-rav4-g-non-hybrid-45-2020-for-sale-khulna,"Tk 6,900,000",Toyota,RAV4,2020,Reconditioned,Automatic,"Petrol, Octane","54,000 km"
https://bikroy.com/en/ad/toyota-premio-fl-push-offer-price-2019-for-sale-khulna-1,"Tk 3,900,000",Toyota,Premio,2019,Reconditioned,Automatic,"Petrol, Octane","25,000 km"
https://bikroy.com/en/ad/toyota-prius-a-touring-selection-2020-for-sale-khulna-31,"Tk 3,180,000",Toyota,Prius,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","77,000 km"
https://bikroy.com/en/ad/toyota-fielder-ex-hybrid-2020-for-sale-dhaka-14,"Tk 2,750,000",Toyota,Fielder,2020,Reconditioned,Automatic,Hybrid,"29,739 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-45-grade-2020-for-sale-dhaka-2,"Tk 4,220,000",Toyota,Esquire,2020,Reconditioned,Automatic,Hybrid,"70,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-silver-r-65k-km-2020-for-sale-chattogram,"Tk 2,550,000",Toyota,Axio,2020,Reconditioned,Automatic,Hybrid,"65,000 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-nonhybrid-2021-for-sale-dhaka,"Tk 4,400,000",Toyota,Esquire,2021,Reconditioned,Automatic,Octane,"50,227 km"
https://bikroy.com/en/ad/toyota-noah-hybrid-2-door-power-2021-for-sale-dhaka-4,"Tk 3,430,000",Toyota,Noah,2021,Reconditioned,Automatic,Hybrid,"78,361 km"
https://bikroy.com/en/ad/toyota-c-hr-gr-sports-2020-for-sale-dhaka-23,"Tk 3,500,000",Toyota,C-HR,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","70,000 km"
https://bikroy.com/en/ad/toyota-axio-hybrid-ex-push-2020-for-sale-khulna-2,"Tk 2,550,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","67,167 km"
https://bikroy.com/en/ad/toyota-prius-auto-parking-2018-for-sale-dhaka,"Tk 2,880,000",Toyota,Prius,2018,Reconditioned,Automatic,"Hybrid, Octane","73,124 km"
https://bikroy.com/en/ad/toyota-noah-x-hybrid-pearl-2022-for-sale-khulna,"Tk 4,000,000",Toyota,Noah,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","37,830 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-2021-for-sale-khulna-22,"Tk 4,400,000",Toyota,Hiace,2021,Reconditioned,Automatic,"Petrol, Octane","100,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-silver-45-51k-km-2020-for-sale-chattogram,"Tk 2,690,000",Toyota,Axio,2020,Reconditioned,Automatic,Hybrid,"51,000 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-45-grade-2022-for-sale-khulna-4,"Tk 4,630,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","17,473 km"
https://bikroy.com/en/ad/toyota-allion-5-seater-2016-for-sale-dhaka-1,"Tk 2,780,000",Toyota,Allion,2016,Used,Automatic,Octane,"57,000 km"
https://bikroy.com/en/ad/toyota-harrier-old-shape-hybrid-2019-for-sale-khulna,"Tk 7,150,000",Toyota,Harrier,2019,Reconditioned,Automatic,Hybrid,"42,000 km"
https://bikroy.com/en/ad/honda-cr-v-ex-master-piece-nh-2019-for-sale-dhaka-1,"Tk 5,900,000",Honda,CR-V,2019,Reconditioned,Automatic,"Petrol, Octane","26,122 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-pkg-blue-2022-for-sale-dhaka-3,"Tk 4,700,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,"Hybrid, Octane","46,555 km"
https://bikroy.com/en/ad/toyota-axio-car-2012-for-sale-chattogram,"Tk 1,630,000",Toyota,Axio,2012,Used,Automatic,"Octane, LPG","89,000 km"
https://bikroy.com/en/ad/toyota-premio-car-2005-for-sale-chattogram-2,"Tk 1,480,000",Toyota,Premio,2005,Used,Automatic,"CNG, Octane","99,000 km"
https://bikroy.com/en/ad/toyota-hiace-dx-single-ac-2020-for-sale-dhaka,"Tk 3,270,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Octane, Other fuel type","85,000 km"
https://bikroy.com/en/ad/toyota-noah-s-g-hy-new-shape-2022-for-sale-khulna,"Tk 4,400,000",Toyota,Noah,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","14,140 km"
https://bikroy.com/en/ad/toyota-noah-x-push-offer-price-2019-for-sale-khulna-1,"Tk 3,030,000",Toyota,Noah,2019,Reconditioned,Automatic,"Petrol, Hybrid, Octane","100,399 km"
https://bikroy.com/en/ad/toyota-noah-non-hybrid-black-2020-for-sale-khulna,"Tk 3,750,000",Toyota,Noah,2020,Reconditioned,Automatic,"Petrol, Octane","28,000 km"
https://bikroy.com/en/ad/honda-civic-hatchback-2020-for-sale-dhaka-1,"Tk 4,600,000",Honda,Civic,2020,Reconditioned,Automatic,"Petrol, Octane","85,000 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-dark-prme-2021-for-sale-khulna-1,"Tk 4,400,000",Toyota,Hiace,2021,Reconditioned,Automatic,"Petrol, Octane","47,014 km"
https://bikroy.com/en/ad/toyota-prius-a-2020-for-sale-dhaka-8,"Tk 3,400,000",Toyota,Prius,2020,Reconditioned,Automatic,Hybrid,"15,000 km"
https://bikroy.com/en/ad/toyota-yaris-cross-z-2020-for-sale-dhaka-111,"Tk 3,200,000",Toyota,Yaris Cross,2020,Reconditioned,Automatic,"Hybrid, Octane","70,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-non-hv-white-2020-for-sale-khulna,"Tk 2,950,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Octane","69,500 km"
https://bikroy.com/en/ad/toyota-aqua-s-2020-for-sale-dhaka-14,"Tk 2,200,000",Toyota,Aqua,2020,Reconditioned,Automatic,Hybrid,"65,107 km"
https://bikroy.com/en/ad/toyota-axio-ex-non-hybrid-white-2021-for-sale-dhaka,"Tk 3,050,000",Toyota,Axio,2021,Reconditioned,Automatic,Octane,"30,235 km"
https://bikroy.com/en/ad/toyota-yaris-g-2020-for-sale-dhaka-1,"Tk 3,500,000",Toyota,Yaris,2020,Reconditioned,Automatic,Hybrid,"62,640 km"
https://bikroy.com/en/ad/toyota-sienna-hybrid-g-led-2020-for-sale-dhaka,"Tk 2,800,000",Toyota,Sienna,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","80,000 km"
https://bikroy.com/en/ad/toyota-harrier-z-2020-for-sale-dhaka-22,"Tk 8,100,000",Toyota,Harrier,2020,Reconditioned,Automatic,Octane,"21,304 km"
https://bikroy.com/en/ad/toyota-noah-2006-for-sale-dhaka-division-4,"Tk 1,150,000",Toyota,Noah,2006,Used,Automatic,"CNG, Octane","91,000 km"
https://bikroy.com/en/ad/nissan-x-trail-sunroof-360degcamera-2019-for-sale-dhaka,"Tk 3,750,000",Nissan,X-Trail,2019,Reconditioned,Automatic,Hybrid,"164,000 km"
https://bikroy.com/en/ad/toyota-noah-noah-non-hybrid-2021-for-sale-dhaka,"Tk 3,680,000",Toyota,Noah,2021,Reconditioned,Automatic,Octane,"95,765 km"
https://bikroy.com/en/ad/toyota-axio-hybrid-ex-2020-for-sale-dhaka-71,"Tk 2,150,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","75,840 km"
https://bikroy.com/en/ad/toyota-noah-si-wxb-premium-pkg-2020-for-sale-khulna-1,"Tk 3,630,000",Toyota,Noah,2020,Reconditioned,Automatic,Hybrid,"61,200 km"
https://bikroy.com/en/ad/toyota-noah-x-smart-ap-5-pearl-2022-for-sale-khulna,"Tk 4,730,000",Toyota,Noah,2022,Reconditioned,Automatic,Hybrid,"36,000 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-d-prime-45-2020-for-sale-khulna-5,"Tk 4,300,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","57,000 km"
https://bikroy.com/en/ad/toyota-noah-g-hybrid-2019-for-sale-khulna-63,"Tk 2,970,000",Toyota,Noah,2019,Reconditioned,Automatic,Hybrid,"145,230 km"
https://bikroy.com/en/ad/toyota-prius-a-touring-selection-2020-for-sale-khulna-30,"Tk 3,320,000",Toyota,Prius,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","90,000 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-2door-power-2025-for-sale-khulna,"Tk 5,050,000",Toyota,Hiace,2025,Reconditioned,Automatic,"Petrol, Octane","4,500 km"
https://bikroy.com/en/ad/toyota-axio-ex-pkg-silver-2020-for-sale-dhaka-2,"Tk 2,550,000",Toyota,Axio,2020,Reconditioned,Automatic,"Hybrid, Octane","60,666 km"
https://bikroy.com/en/ad/toyota-noah-g-hyb-4-point-2021-for-sale-dhaka,"Tk 3,530,000",Toyota,Noah,2021,Reconditioned,Automatic,"Hybrid, Octane","80,001 km"
https://bikroy.com/en/ad/toyota-premio-fl-package-2021-for-sale-dhaka,"Tk 4,350,000",Toyota,Premio,2021,Reconditioned,Automatic,"Petrol, Octane","70,542 km"
https://bikroy.com/en/ad/toyota-voxy-s-z-hybrid-2022-for-sale-khulna-2,"Tk 4,910,000",Toyota,Voxy,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","31,728 km"
https://bikroy.com/en/ad/toyota-yaris-cross-hybrid-2020-for-sale-dhaka-25,"Tk 3,200,000",Toyota,Yaris Cross,2020,Reconditioned,Automatic,Hybrid,"70,000 km"
https://bikroy.com/en/ad/toyota-sienta-hybrid-2020-for-sale-dhaka-31,"Tk 2,450,000",Toyota,Sienta,2020,Reconditioned,Automatic,Hybrid,"70,000 km"
https://bikroy.com/en/ad/toyota-harrier-z-leather-hv-hardtop-2021-for-sale-chattogram,"Tk 7,050,000",Toyota,Harrier,2021,Reconditioned,Automatic,"Hybrid, Octane","51,000 km"
https://bikroy.com/en/ad/toyota-noah-non-hy-x-smart-2020-for-sale-dhaka,"Tk 3,750,000",Toyota,Noah,2020,Reconditioned,Automatic,"Petrol, Octane","77,408 km"
https://bikroy.com/en/ad/toyota-c-hr-g-showroom-2019-for-sale-dhaka,"Tk 3,200,000",Toyota,C-HR,2019,Reconditioned,Automatic,"Petrol, Hybrid, Octane","4,512 km"
https://bikroy.com/en/ad/honda-cr-v-ex-master-piece-2020-for-sale-dhaka-44,"Tk 5,900,000",Honda,CR-V,2020,Reconditioned,Automatic,"Petrol, Octane","68,000 km"
https://bikroy.com/en/ad/toyota-fielder-ex-hyb-35pt-2020-for-sale-dhaka,"Tk 2,430,000",Toyota,Fielder,2020,Reconditioned,Automatic,"Hybrid, Other fuel type","123,111 km"
https://bikroy.com/en/ad/honda-civic-ex-leather-blue-2020-for-sale-dhaka,"Tk 4,250,000",Honda,Civic,2020,Reconditioned,Automatic,Octane,"40,540 km"
https://bikroy.com/en/ad/toyota-esquire-hybrid-gi-premium-2020-for-sale-dhaka-39,"Tk 3,930,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","75,000 km"
https://bikroy.com/en/ad/toyota-axio-non-hybrid-ex-pkg-2020-for-sale-dhaka-10,"Tk 2,850,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Octane","60,000 km"
https://bikroy.com/en/ad/toyota-noah-sz-package-2023-for-sale-dhaka,"Tk 5,590,000",Toyota,Noah,2023,Reconditioned,Automatic,"Petrol, Hybrid, Octane","2,000 km"
https://bikroy.com/en/ad/honda-insight-hybrid-ex-2020-for-sale-chattogram-division,"Tk 3,800,000",Honda,Insight,2020,Reconditioned,Automatic,Hybrid,"56,000 km"
https://bikroy.com/en/ad/toyota-noah-si-wxb-hybrid-pkg-2019-for-sale-dhaka,"Tk 3,380,000",Toyota,Noah,2019,Reconditioned,Automatic,Hybrid,"90,000 km"
https://bikroy.com/en/ad/toyota-voxy-hybrid-zs-kiramiki-2-2020-for-sale-dhaka,"Tk 3,220,000",Toyota,Voxy,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","69,000 km"
https://bikroy.com/en/ad/toyota-crown-hybrid-rs-2022-for-sale-dhaka,"Tk 10,500,000",Toyota,Crown,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","45,214 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-hybrid-2022-offer-for-sale-khulna-2,"Tk 4,350,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","41,000 km"
https://bikroy.com/en/ad/toyota-c-hr-gr-sports-2020-for-sale-khulna-6,"Tk 3,650,000",Toyota,C-HR,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","83,000 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-45-grade-2021-for-sale-khulna-9,"Tk 4,620,000",Toyota,Corolla Cross,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","17,960 km"
https://bikroy.com/en/ad/toyota-fielder-ex-hybrid-2020-for-sale-khulna-29,"Tk 2,280,000",Toyota,Fielder,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","43,125 km"
https://bikroy.com/en/ad/toyota-axio-ex-silver-4-77k-km-2020-for-sale-chattogram,"Tk 2,640,000",Toyota,Axio,2020,Reconditioned,Automatic,Hybrid,"77,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-silver-4-58000-km-2020-for-sale-chattogram,"Tk 2,660,000",Toyota,Axio,2020,Reconditioned,Automatic,Hybrid,"58,000 km"
https://bikroy.com/en/ad/toyota-c-hr-g-mode-nero-yellow-2020-for-sale-khulna-7,"Tk 3,650,000",Toyota,C-HR,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","62,014 km"
https://bikroy.com/en/ad/toyota-axio-ex-hybrid-white-2020-for-sale-dhaka-15,"Tk 2,490,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","108,000 km"
https://bikroy.com/en/ad/toyota-c-hr-g-2020-for-sale-khulna-10,"Tk 3,550,000",Toyota,C-HR,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","95,000 km"
https://bikroy.com/en/ad/honda-civic-ex-fc1-2020-for-sale-khulna,"Tk 4,100,000",Honda,Civic,2020,Reconditioned,Automatic,"Petrol, Octane","14,000 km"
https://bikroy.com/en/ad/toyota-premio-f-ex-2020-red-wine-for-sale-dhaka,"Tk 4,400,000",Toyota,Premio,2020,Reconditioned,Automatic,"Petrol, Octane","50,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-pkg-silver-2020-for-sale-dhaka-4,"Tk 2,550,000",Toyota,Axio,2020,Reconditioned,Automatic,"Hybrid, Octane","47,666 km"
https://bikroy.com/en/ad/toyota-fielder-ex-package-hybrid-2020-for-sale-dhaka-18,"Tk 2,400,000",Toyota,Fielder,2020,Reconditioned,Automatic,Hybrid,"70,329 km"
https://bikroy.com/en/ad/toyota-esquire-gi-hybrid-2020-for-sale-khulna-33,"Tk 3,460,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","58,439 km"
https://bikroy.com/en/ad/toyota-esquire-gi-modilista-kit-2020-for-sale-khulna,"Tk 3,750,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","68,638 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-2020-for-sale-khulna-98,"Tk 3,950,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","72,894 km"
https://bikroy.com/en/ad/toyota-c-hr-g-led-4p-2020-for-sale-khulna-3,"Tk 3,380,000",Toyota,C-HR,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","93,610 km"
https://bikroy.com/en/ad/toyota-prius-2021-for-sale-khulna-1,"Tk 3,340,000",Toyota,Prius,2021,Reconditioned,Automatic,Hybrid,"67,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-nonhybrid-4-grade-2020-for-sale-dhaka,"Tk 2,770,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Octane","81,605 km"
https://bikroy.com/en/ad/toyota-noah-si-wxb-ready-stock-2020-for-sale-dhaka-1,"Tk 3,430,000",Toyota,Noah,2020,Reconditioned,Automatic,Hybrid,"61,324 km"
https://bikroy.com/en/ad/toyota-hiace-gl-package-2020-for-sale-dhaka-4,"Tk 3,240,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","87,421 km"
https://bikroy.com/en/ad/toyota-fielder-ex-package-hybrid-2020-for-sale-dhaka-8,"Tk 2,390,000",Toyota,Fielder,2020,Reconditioned,Automatic,Hybrid,"86,846 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-model-2021-for-sale-khulna,"Tk 4,020,000",Toyota,Esquire,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","90,500 km"
https://bikroy.com/en/ad/toyota-esquire-petrol-octne-push-2019-for-sale-khulna,"Tk 3,800,000",Toyota,Esquire,2019,Reconditioned,Automatic,"Petrol, Octane","116,309 km"
https://bikroy.com/en/ad/toyota-yaris-cross-2021-for-sale-khulna-1,"Tk 3,650,000",Toyota,Yaris Cross,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","70,668 km"
https://bikroy.com/en/ad/toyota-axio-ex-2020-for-sale-dhaka-211,"Tk 2,220,000",Toyota,Axio,2020,Reconditioned,Manual,Hybrid,"79,856 km"
https://bikroy.com/en/ad/toyota-corolla-cross-new-shape-2023-for-sale-dhaka,"Tk 4,600,000",Toyota,Corolla Cross,2023,New,Automatic,"Petrol, Hybrid, Octane","7,000 km"
https://bikroy.com/en/ad/toyota-noah-x-non-hv-2-door-pw-2021-for-sale-khulna,"Tk 3,850,000",Toyota,Noah,2021,New,Automatic,"Petrol, Octane","97,300 km"
https://bikroy.com/en/ad/toyota-harrier-pro-meta-and-leather-2020-for-sale-dhaka-1,"Tk 7,450,000",Toyota,Harrier,2020,Reconditioned,Automatic,"Petrol, Octane","57,000 km"
https://bikroy.com/en/ad/toyota-prius-a-touring-selection-2019-for-sale-khulna-105,"Tk 3,300,000",Toyota,Prius,2019,Reconditioned,Automatic,Hybrid,"86,000 km"
https://bikroy.com/en/ad/toyota-voxy-hybrid-pkg-s-z-2023-for-sale-dhaka-1,"Tk 4,900,000",Toyota,Voxy,2023,Reconditioned,Automatic,"Petrol, Hybrid, Octane","10,000 km"
https://bikroy.com/en/ad/toyota-sienta-g-safety-edition-2020-for-sale-khulna-2,"Tk 2,820,000",Toyota,Sienta,2020,Reconditioned,Automatic,Hybrid,"41,000 km"
https://bikroy.com/en/ad/toyota-harrier-advance-premium-pkg-2014-for-sale-dhaka-8,"Tk 4,600,000",Toyota,Harrier,2014,Used,Automatic,"Petrol, Octane","52,000 km"
https://bikroy.com/en/ad/haval-h6-a-proper-suv-15xtt-2022-for-sale-chattogram,"Tk 4,500,000",Haval,H6,2022,Used,Automatic,"Petrol, Octane","5,000 km"
https://bikroy.com/en/ad/toyota-land-cruiser-v8inkassahara-2016-for-sale-dhaka,"Tk 21,000,000",Toyota,Land Cruiser,2016,Used,Automatic,Diesel,"34,000 km"
https://bikroy.com/en/ad/toyota-land-cruiser-v8vxlimited-2015-for-sale-dhaka,"Tk 16,000,000",Toyota,Land Cruiser,2015,Used,Automatic,Diesel,"34,236 km"
https://bikroy.com/en/ad/toyota-land-cruiser-v8vxrlimited-2015-for-sale-dhaka,"Tk 16,000,000",Toyota,Land Cruiser,2015,Used,Automatic,Diesel,"52,000 km"
https://bikroy.com/en/ad/toyota-crown-gexecutiveadvance-2018-for-sale-dhaka,"Tk 7,200,000",Toyota,Crown,2018,Used,Automatic,"Petrol, Hybrid, Octane","40,560 km"
https://bikroy.com/en/ad/toyota-crown-z-pkg-ready-2023-for-sale-dhaka-3,"Tk 16,000,000",Toyota,Crown,2023,Reconditioned,Automatic,"Petrol, Hybrid, Octane","1,982 km"
https://bikroy.com/en/ad/honda-grace-ex-h-sensing-2018-for-sale-dhaka-1,"Tk 2,350,000",Honda,Grace,2018,Reconditioned,Automatic,Hybrid,"160,000 km"
https://bikroy.com/en/ad/toyota-noah-x-pkg-non-hybrid-2020-for-sale-dhaka-2,"Tk 3,550,000",Toyota,Noah,2020,Reconditioned,Automatic,Octane,"96,345 km"
https://bikroy.com/en/ad/toyota-noah-x-pkg-2020-for-sale-dhaka-1,"Tk 3,550,000",Toyota,Noah,2020,Reconditioned,Automatic,Octane,"96,988 km"
https://bikroy.com/en/ad/honda-insight-hybrid-lx-2021-for-sale-dhaka,"Tk 3,500,000",Honda,Insight,2021,Reconditioned,Automatic,Hybrid,"120,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-silver-4-105k-km-2020-for-sale-chattogram,"Tk 2,950,000",Toyota,Axio,2020,Reconditioned,Automatic,Petrol,"105,000 km"
https://bikroy.com/en/ad/toyota-esquire-gi-non-hybrid-45-2019-for-sale-khulna,"Tk 4,520,000",Toyota,Esquire,2019,Reconditioned,Automatic,Petrol,"46,000 km"
