index,price,brand,model,year,condition,transmission,fuel_type,kilometers_run
2132,3340000,toyota,c-hr,2020,reconditioned,automatic,hybrid,40000
2133,3540000,toyota,c-hr,2021,reconditioned,automatic,hybrid,97410
2134,7860000,toyota,harrier,2020,reconditioned,automatic,hybrid,16170
2135,7790000,toyota,harrier,2020,reconditioned,automatic,hybrid,35690
2136,4000000,toyota,noah,2019,reconditioned,automatic,"petrol, hybrid, octane",47000
2137,4760000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",33000
2138,4450000,toyota,esquire,2020,reconditioned,automatic,"petrol, octane",93450
2139,2750000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",87010
2140,3470000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",49578
2141,3050000,toyota,prius,2021,reconditioned,automatic,"petrol, hybrid, octane",44000
2142,2300000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",46452
2143,4580000,toyota,premio,2020,reconditioned,automatic,hybrid,42000
2144,2560000,toyota,fielder,2020,reconditioned,automatic,"petrol, hybrid, octane",33769
2145,3300000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",55800
2146,3850000,toyota,allion,2019,reconditioned,automatic,"petrol, octane",95924
2147,2800000,toyota,sienta,2021,reconditioned,automatic,"petrol, hybrid, octane",65055
2148,4450000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",17262
2149,1940000,toyota,aqua,2020,reconditioned,automatic,hybrid,68393
2150,3000000,mazda,other model,2020,reconditioned,automatic,"diesel, petrol, octane",60000
2151,2600000,toyota,corolla,2020,reconditioned,automatic,hybrid,76572
2152,2350000,toyota,fielder,2020,reconditioned,automatic,"hybrid, octane",80000
2153,2800000,toyota,prius,2020,reconditioned,automatic,"hybrid, octane",80000
2154,3830000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",35000
2156,3540000,toyota,yaris cross,2021,reconditioned,automatic,"petrol, hybrid, octane",62600
2157,1995000,nissan,x-trail,2010,used,automatic,octane,78000
2158,13500000,toyota,land cruiser,2012,used,automatic,diesel,43595
2159,5380000,honda,civic,2021,reconditioned,automatic,petrol,32929
2160,9650000,toyota,alphard,2019,reconditioned,automatic,octane,52534
2161,969696,toyota,ractis,2007,used,automatic,octane,91619
2162,3500000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",54920
2163,3400000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",85201
2164,2350000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",57486
2165,3400000,toyota,c-hr,2019,reconditioned,automatic,hybrid,31000
2166,3600000,toyota,noah,2021,reconditioned,automatic,hybrid,51083
2167,2340000,toyota,axio,2020,reconditioned,automatic,hybrid,45269
2168,3550000,toyota,noah,2020,reconditioned,automatic,"hybrid, octane",51000
2169,1850000,toyota,noah,2010,used,automatic,"cng, octane",92000
2170,2255000,toyota,fielder,2020,reconditioned,automatic,hybrid,131000
2171,2600000,mazda,other model,2020,reconditioned,automatic,"diesel, petrol, octane",60000
2172,3650000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",40682
2173,1620000,toyota,allion,2007,used,automatic,"cng, octane",69000
2174,4300000,toyota,corolla cross,2021,reconditioned,automatic,hybrid,38000
2175,5790000,toyota,corolla cross,2025,reconditioned,automatic,hybrid,5
2176,3300000,toyota,corolla,2019,reconditioned,automatic,hybrid,78536
2177,2270000,toyota,aqua,2019,reconditioned,automatic,"petrol, hybrid, octane",35000
2178,745000,nissan,sunny,2007,used,automatic,"octane, lpg",56456
2179,2370000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",52839
2180,3850000,toyota,esquire,2020,reconditioned,automatic,hybrid,63355
2181,3750000,toyota,prius,2021,reconditioned,automatic,hybrid,4780
2182,2800000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",12000
2183,2450000,toyota,fielder,2020,reconditioned,automatic,hybrid,120000
2184,4050000,toyota,allion,2020,reconditioned,automatic,petrol,37130
2185,2970000,toyota,prius,2020,reconditioned,automatic,hybrid,63524
2186,3550000,toyota,noah,2021,reconditioned,automatic,"petrol, octane",70000
2187,2680000,toyota,axio,2020,reconditioned,automatic,hybrid,83800
2188,3120000,toyota,prius,2021,reconditioned,automatic,hybrid,44487
2189,3750000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",61205
2190,2920000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",123542
2191,4550000,toyota,hiace,2020,reconditioned,automatic,petrol,97200
2192,4980000,toyota,noah,2023,reconditioned,automatic,hybrid,51000
2193,3420000,toyota,noah,2021,reconditioned,automatic,hybrid,62800
2194,4760000,toyota,premio,2021,reconditioned,automatic,petrol,27000
2195,4350000,toyota,noah,2020,reconditioned,automatic,octane,83708
2196,3450000,toyota,noah,2020,reconditioned,automatic,hybrid,32802
2197,4400000,honda,insight,2021,reconditioned,automatic,"petrol, octane",25000
2198,4000000,toyota,c-hr,2021,reconditioned,automatic,"petrol, hybrid, octane",57000
2199,4200000,toyota,esquire,2020,reconditioned,automatic,hybrid,61000
2200,3200000,toyota,corolla,2020,reconditioned,automatic,hybrid,52318
2201,4180000,toyota,corolla cross,2021,reconditioned,automatic,"hybrid, octane",94000
2202,1245000,toyota,allion,2002,used,automatic,"cng, octane",74100
2203,2550000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",85000
2204,37500000,honda,insight,2019,reconditioned,automatic,hybrid,63477
2205,4500000,toyota,noah,2022,reconditioned,automatic,"petrol, hybrid, octane",34700
2206,4200000,toyota,esquire,2019,reconditioned,automatic,hybrid,27000
2207,3060000,toyota,voxy,2019,reconditioned,automatic,hybrid,125487
2208,3350000,toyota,hiace,2020,reconditioned,manual,petrol,53000
2209,3290000,toyota,fielder,2019,reconditioned,automatic,petrol,16831
2210,4680000,toyota,premio,2020,reconditioned,automatic,petrol,37000
2211,4550000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",49770
2212,5150000,toyota,noah,2022,reconditioned,automatic,hybrid,37000
2213,3040000,toyota,hiace,2020,reconditioned,manual,petrol,50000
2214,2320000,toyota,axio,2020,reconditioned,automatic,hybrid,16100
2215,3760000,toyota,esquire,2020,reconditioned,automatic,hybrid,90000
2216,3400000,toyota,noah,2020,reconditioned,automatic,hybrid,146000
2217,4050000,toyota,hiace,2020,reconditioned,automatic,"petrol, hybrid, octane",92150
2218,4700000,toyota,hiace,2020,reconditioned,automatic,octane,42000
2219,3380000,toyota,voxy,2020,reconditioned,automatic,hybrid,102000
2220,4350000,toyota,corolla cross,2022,reconditioned,automatic,hybrid,32000
2221,1665000,toyota,rav4,2006,used,automatic,"octane, lpg",110000
2222,2850000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",114000
2223,3150000,toyota,esquire,2017,reconditioned,automatic,hybrid,91587
2224,2480000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",70000
2225,4100000,toyota,corolla cross,2021,reconditioned,automatic,"petrol, hybrid, octane",100000
2226,4760000,toyota,premio,2021,reconditioned,automatic,"petrol, octane",22512
2227,3200000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",83000
2228,3760000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",61350
2229,3210000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",118580
2230,2180000,honda,vezel,2016,used,automatic,octane,68341
2231,3790000,toyota,allion,2020,reconditioned,automatic,petrol,53000
2232,4460000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",32546
2233,850000,mitsubishi,l200,2005,used,manual,diesel,85000
2234,3600000,toyota,noah,2021,reconditioned,automatic,"petrol, hybrid, octane",86000
2235,2350000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",72330
2236,2420000,toyota,axio,2020,reconditioned,automatic,hybrid,71253
2237,3000000,toyota,axio,2021,reconditioned,automatic,"petrol, octane",109000
2238,4550000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",15000
2239,5600000,toyota,noah,2023,reconditioned,automatic,hybrid,24000
2241,6400000,toyota,rav4,2019,used,automatic,hybrid,56841
2242,3680000,toyota,noah,2021,reconditioned,automatic,"petrol, octane",120000
2243,2750000,toyota,axio,2020,reconditioned,automatic,octane,73725
2244,3420000,toyota,allion,2019,reconditioned,automatic,"petrol, octane",94000
2245,2750000,toyota,axio,2020,reconditioned,automatic,octane,51893
2246,2550000,toyota,fielder,2020,reconditioned,automatic,"hybrid, octane",89000
2247,4150000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",49100
2248,4654500,toyota,hiace,2025,reconditioned,manual,petrol,0
2249,3700000,toyota,noah,2020,reconditioned,automatic,"petrol, octane",75420
2250,3870000,toyota,c-hr,2020,reconditioned,automatic,hybrid,26000
2251,7150000,toyota,harrier,2020,reconditioned,automatic,hybrid,43000
2252,3650000,toyota,c-hr,2020,reconditioned,automatic,hybrid,38000
2253,3150000,toyota,prius,2020,reconditioned,automatic,"hybrid, octane",71259
2254,3850000,toyota,voxy,2020,reconditioned,automatic,"petrol, octane",53000
2255,4300000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",80000
2256,3750000,toyota,prius,2021,reconditioned,automatic,hybrid,4888
2257,4450000,toyota,hiace,2021,reconditioned,automatic,"petrol, octane",85000
2258,3050000,toyota,voxy,2019,reconditioned,automatic,"petrol, hybrid, octane",70210
2259,2500000,toyota,fielder,2020,reconditioned,automatic,"petrol, hybrid, octane",65000
2260,4350000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",24000
2261,2950000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",57900
2262,3350000,toyota,voxy,2019,reconditioned,automatic,"petrol, octane",93000
2263,4550000,toyota,hiace,2020,reconditioned,automatic,octane,64000
2264,3670000,toyota,esquire,2020,reconditioned,automatic,hybrid,113000
2265,4300000,toyota,esquire,2020,reconditioned,automatic,hybrid,60000
2266,3000000,toyota,fielder,2019,reconditioned,automatic,hybrid,47618
2267,2850000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",89629
2268,3320000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",70000
2269,3750000,toyota,esquire,2020,reconditioned,automatic,hybrid,97800
2270,2600000,toyota,axio,2020,reconditioned,automatic,hybrid,47000
2271,3440000,toyota,esquire,2019,reconditioned,automatic,hybrid,32894
2272,1590000,toyota,axio,2012,used,automatic,"cng, octane",85707
2273,2430000,toyota,fielder,2020,reconditioned,automatic,hybrid,76632
2274,3720000,honda,insight,2020,reconditioned,automatic,"petrol, hybrid, octane",96610
2275,2350000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",47679
2276,8450000,toyota,harrier,2021,reconditioned,automatic,"petrol, octane",32328
2277,3300000,toyota,voxy,2020,reconditioned,automatic,"petrol, hybrid, octane",87100
2278,6450000,toyota,rav4,2020,reconditioned,automatic,"petrol, hybrid, octane",71000
2279,2500000,honda,grace,2019,reconditioned,automatic,"petrol, hybrid, octane",63280
2280,4750000,toyota,premio,2021,reconditioned,automatic,"petrol, octane",18860
2281,1840000,toyota,axio,2014,used,automatic,"cng, octane",78000
2282,4400000,toyota,noah,2022,reconditioned,automatic,"petrol, hybrid, octane",14139
2283,2300000,toyota,other model,2020,reconditioned,automatic,hybrid,87000
2284,3850000,toyota,esquire,2020,reconditioned,automatic,hybrid,91000
2285,3450000,toyota,prius,2020,reconditioned,automatic,hybrid,66000
2286,2980000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",72000
2287,2650000,toyota,hiace,2020,reconditioned,automatic,petrol,117236
2288,10800000,toyota,crown,2022,reconditioned,automatic,hybrid,20264
2289,5800000,honda,cr-v,2022,used,automatic,"petrol, octane",26000
2290,3670000,toyota,yaris cross,2021,reconditioned,automatic,hybrid,37200
2291,2450000,toyota,fielder,2020,reconditioned,automatic,hybrid,37000
2292,8100000,toyota,harrier,2020,reconditioned,automatic,octane,48781
2293,4100000,honda,insight,2020,reconditioned,automatic,hybrid,97416
2294,3550000,toyota,esquire,2020,reconditioned,automatic,hybrid,127000
2295,3500000,toyota,noah,2021,reconditioned,automatic,"petrol, octane",52293
2296,3850000,toyota,esquire,2020,reconditioned,automatic,hybrid,97234
2297,3300000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",67839
2298,3950000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",45960
2299,3350000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",90185
2300,3500000,toyota,yaris cross,2021,reconditioned,automatic,"petrol, hybrid, octane",80342
2301,3280000,toyota,corolla,2021,reconditioned,automatic,"petrol, hybrid, octane",69198
2302,4950000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",44762
2303,5350000,toyota,corolla cross,2024,reconditioned,automatic,"petrol, hybrid, octane",1189
2304,4550000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",69000
2305,3300000,toyota,prius,2020,reconditioned,automatic,"diesel, hybrid, electric",63529
2306,2900000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",72000
2307,4450000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",61000
2308,2900000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",43629
2309,2900000,toyota,fielder,2020,reconditioned,automatic,"petrol, octane",16643
2310,4580000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",11338
2311,2400000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",56039
2312,15900000,lexus,rx,2023,reconditioned,automatic,"petrol, hybrid, octane",14600
2313,3950000,honda,insight,2020,reconditioned,automatic,"petrol, hybrid, octane",40122
2314,3550000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, lpg",27566
2315,2530000,honda,grace,2020,reconditioned,automatic,"petrol, hybrid, octane",26608
2316,4380000,toyota,esquire,2021,reconditioned,automatic,"petrol, hybrid, octane",45000
2317,16200000,toyota,crown,2023,reconditioned,automatic,"petrol, hybrid, octane",1980
2318,4280000,toyota,allion,2020,reconditioned,automatic,"petrol, octane",29685
2319,4150000,toyota,corolla cross,2021,reconditioned,automatic,"petrol, hybrid, octane",19738
2320,4480000,toyota,esquire,2020,reconditioned,automatic,"petrol, octane",73664
2321,3880000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",47284
2322,4780000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",38000
2323,2900000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",73287
2324,4770000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",57059
2325,3750000,toyota,allion,2020,reconditioned,automatic,"petrol, octane",58000
2326,3330000,toyota,c-hr,2019,reconditioned,automatic,"petrol, hybrid, octane",87000
2327,3500000,toyota,noah,2021,reconditioned,automatic,"petrol, octane",52000
2328,2970000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",61803
2329,3600000,toyota,premio,2019,reconditioned,automatic,"petrol, octane",24733
2330,3450000,toyota,hiace,2022,reconditioned,automatic,"petrol, octane",72966
2331,4780000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",15972
2332,3120000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",30000
2333,2970000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",55055
2334,3850000,toyota,noah,2021,reconditioned,automatic,"petrol, hybrid, octane",57771
2335,3300000,toyota,yaris cross,2020,reconditioned,automatic,"petrol, hybrid, octane",51508
2336,4100000,honda,insight,2020,reconditioned,automatic,"petrol, hybrid, octane",62212
2337,3780000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",72041
2338,2400000,toyota,yaris,2020,reconditioned,automatic,"petrol, octane",71694
2339,2680000,toyota,sienta,2020,reconditioned,automatic,"petrol, octane",73633
2340,4000000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",83000
2341,2970000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",79222
2342,6530000,toyota,harrier,2019,reconditioned,automatic,"petrol, octane",88956
2343,5000000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",58000
2344,3200000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",62249
2345,7950000,toyota,harrier,2021,reconditioned,automatic,"petrol, octane",69269
2346,4100000,honda,insight,2020,reconditioned,automatic,"petrol, hybrid, octane",62212
2347,4230000,honda,civic,2020,reconditioned,automatic,"petrol, hybrid, octane",26807
2348,6399000,honda,cr-v,2021,reconditioned,automatic,"petrol, octane",43750
2349,3280000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",67839
2350,3350000,toyota,c-hr,2019,reconditioned,automatic,"petrol, hybrid, octane",87022
2351,3180000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",80903
2352,4670000,toyota,esquire,2020,reconditioned,automatic,"petrol, octane",39111
2353,15300000,toyota,prado,2020,reconditioned,automatic,"petrol, octane",39000
2354,4680000,toyota,premio,2021,reconditioned,automatic,"petrol, octane",27191
2355,3350000,toyota,yaris cross,2020,reconditioned,automatic,"petrol, hybrid, octane",51000
2356,3380000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",86630
