price,brand,model,year,condition,transmission,fuel_type,kilometers_run,age,km_per_year
3100000,toyota,voxy,2019,reconditioned,automatic,"petrol, hybrid, octane",47000,6,7833.333333333333
2850000,toyota,prius,2019,reconditioned,automatic,"petrol, hybrid, octane",76000,6,12666.666666666666
4300000,toyota,allion,2020,reconditioned,automatic,"petrol, octane",27000,5,5400.0
3240000,toyota,c-hr,2019,reconditioned,automatic,"petrol, hybrid, octane",51000,6,8500.0
3380000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",28000,5,5600.0
4300000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",94000,5,18800.0
3050000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",41000,5,8200.0
4050000,toyota,esquire,2020,reconditioned,automatic,petrol,102000,5,20400.0
3900000,toyota,allion,2019,reconditioned,automatic,"petrol, octane",15000,6,2500.0
3950000,toyota,esquire,2020,reconditioned,automatic,hybrid,120000,5,24000.0
3450000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",77000,5,15400.0
2770000,toyota,axio,2020,reconditioned,automatic,octane,99991,5,19998.2
1850000,toyota,allion,2009,used,automatic,"cng, octane",89000,16,5562.5
4180000,toyota,noah,2020,reconditioned,automatic,"petrol, octane",69745,5,13949.0
2350000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",61165,5,12233.0
3470000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",44658,5,8931.6
2200000,toyota,axio,2019,reconditioned,automatic,hybrid,120000,6,20000.0
2850000,toyota,corolla,2020,reconditioned,automatic,"hybrid, octane",70000,5,14000.0
4390000,toyota,corolla cross,2023,reconditioned,automatic,"petrol, hybrid, octane",46000,2,23000.0
2850000,toyota,sienta,2021,reconditioned,automatic,"petrol, hybrid, octane",93400,4,23350.0
3680000,toyota,noah,2021,reconditioned,automatic,octane,95234,4,23808.5
4150000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",59000,5,11800.0
2150000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",71452,5,14290.4
3100000,toyota,fielder,2019,reconditioned,automatic,"petrol, octane",16450,6,2741.6666666666665
4200000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",48000,5,9600.0
4500000,toyota,corolla cross,2021,reconditioned,automatic,"petrol, hybrid, octane",53000,4,13250.0
3300000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",59785,5,11957.0
4160000,honda,insight,2020,reconditioned,automatic,hybrid,54120,5,10824.0
4050000,honda,insight,2020,reconditioned,automatic,hybrid,32150,5,6430.0
3700000,toyota,voxy,2020,reconditioned,automatic,"petrol, octane",37000,5,7400.0
3900000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",44000,5,8800.0
1390000,toyota,axio,2009,used,automatic,"cng, octane",112900,16,7056.25
4250000,toyota,noah,2019,reconditioned,automatic,"petrol, octane",82100,6,13683.333333333334
2900000,toyota,axio,2019,reconditioned,automatic,hybrid,40000,6,6666.666666666667
1295000,toyota,axio,2006,used,automatic,"petrol, cng",88000,19,4631.578947368421
3300000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",69504,5,13900.8
2400000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",86365,5,17273.0
3090000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",77845,5,15569.0
4370000,toyota,cross,2021,used,automatic,"hybrid, octane",50300,4,12575.0
2500000,honda,grace,2019,reconditioned,automatic,"petrol, hybrid, octane",63280,6,10546.666666666666
3700000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",80817,5,16163.4
2980000,toyota,fielder,2019,reconditioned,automatic,hybrid,51700,6,8616.666666666666
3040000,toyota,voxy,2020,reconditioned,automatic,"petrol, hybrid, octane",110300,5,22060.0
3450000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",28000,5,5600.0
4550000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",62000,5,12400.0
3200000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",39352,5,7870.4
2990000,toyota,sienta,2019,reconditioned,automatic,"petrol, hybrid, octane",59878,6,9979.666666666666
4035000,honda,civic,2019,reconditioned,automatic,octane,58059,6,9676.5
4500000,toyota,corolla cross,2021,reconditioned,automatic,hybrid,23000,4,5750.0
3450000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",77000,5,15400.0
3150000,toyota,noah,2019,reconditioned,automatic,"petrol, hybrid, octane",75000,6,12500.0
3600000,toyota,noah,2020,reconditioned,automatic,"petrol, octane",67500,5,13500.0
3400000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",39800,5,7960.0
3520000,toyota,c-hr,2020,reconditioned,automatic,hybrid,52637,5,10527.4
2745000,toyota,sienta,2020,reconditioned,automatic,petrol,73635,5,14727.0
3450000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",75000,5,15000.0
4200000,toyota,hiace,2020,used,automatic,"petrol, octane",62654,5,12530.8
3500000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",37800,5,7560.0
3700000,toyota,yaris cross,2021,reconditioned,automatic,hybrid,84325,4,21081.25
3680000,toyota,noah,2021,reconditioned,automatic,octane,107333,4,26833.25
2650000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",44000,5,8800.0
2680000,toyota,fielder,2020,reconditioned,automatic,"hybrid, octane",89115,5,17823.0
1495000,toyota,premio,2005,used,automatic,"petrol, cng",88000,20,4400.0
4200000,toyota,esquire,2020,reconditioned,automatic,hybrid,87000,5,17400.0
3700000,toyota,noah,2020,reconditioned,automatic,hybrid,47583,5,9516.6
4250000,toyota,premio,2020,reconditioned,automatic,octane,48736,5,9747.2
3850000,toyota,esquire,2020,reconditioned,automatic,hybrid,69055,5,13811.0
3950000,toyota,esquire,2020,reconditioned,automatic,petrol,69050,5,13810.0
4580000,honda,insight,2022,reconditioned,automatic,"petrol, hybrid, octane",74650,3,24883.333333333332
4600000,toyota,corolla cross,2023,reconditioned,automatic,"petrol, hybrid, octane",47227,2,23613.5
3800000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",92400,5,18480.0
4250000,toyota,voxy,2022,reconditioned,automatic,"petrol, hybrid, octane",38700,3,12900.0
5600000,toyota,noah,2023,reconditioned,automatic,"petrol, hybrid, octane",24216,2,12108.0
2800000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",106001,5,21200.2
3800000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",26000,5,5200.0
3700000,toyota,yaris cross,2021,reconditioned,automatic,"petrol, hybrid, octane",57000,4,14250.0
2550000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",74600,5,14920.0
2950000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",102365,5,20473.0
4990000,toyota,noah,2022,reconditioned,automatic,hybrid,22130,3,7376.666666666667
3850000,toyota,esquire,2020,reconditioned,automatic,hybrid,63259,5,12651.8
3680000,toyota,esquire,2020,reconditioned,automatic,hybrid,131000,5,26200.0
3490000,toyota,noah,2020,reconditioned,automatic,"hybrid, octane",61200,5,12240.0
2650000,toyota,axio,2020,reconditioned,automatic,hybrid,64000,5,12800.0
3080000,toyota,prius,2020,reconditioned,automatic,hybrid,87000,5,17400.0
2730000,toyota,fielder,2020,reconditioned,automatic,hybrid,62000,5,12400.0
3340000,toyota,voxy,2020,reconditioned,automatic,"petrol, octane",67450,5,13490.0
3020000,toyota,corolla,2020,reconditioned,automatic,hybrid,40000,5,8000.0
4050000,toyota,esquire,2020,reconditioned,automatic,hybrid,49000,5,9800.0
2420000,toyota,axio,2020,reconditioned,automatic,hybrid,42600,5,8520.0
3900000,toyota,hiace,2019,reconditioned,automatic,"petrol, octane",98124,6,16354.0
3480000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",53000,5,10600.0
2720000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",22300,5,4460.0
2900000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",61000,5,12200.0
2450000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",95000,5,19000.0
3780000,toyota,allion,2020,reconditioned,automatic,"petrol, octane",57500,5,11500.0
3380000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",61000,5,12200.0
2800000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",41258,5,8251.6
2200000,toyota,axio,2019,reconditioned,automatic,"petrol, hybrid, octane",45620,6,7603.333333333333
2870000,toyota,fielder,2019,reconditioned,automatic,"petrol, hybrid, octane",50000,6,8333.333333333334
3950000,toyota,hiace,2019,reconditioned,automatic,"petrol, octane",89452,6,14908.666666666666
2650000,toyota,fielder,2020,reconditioned,automatic,"hybrid, octane",89650,5,17930.0
3650000,nissan,x-trail,2017,used,automatic,octane,44855,8,5606.875
4600000,toyota,hiace,2020,reconditioned,automatic,octane,36510,5,7302.0
4250000,toyota,esquire,2021,reconditioned,automatic,hybrid,28000,4,7000.0
4300000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",82000,5,16400.0
2665000,toyota,noah,2017,used,automatic,"hybrid, octane",90000,8,11250.0
4830000,toyota,noah,2022,reconditioned,automatic,hybrid,30500,3,10166.666666666666
2700000,toyota,axio,2019,reconditioned,automatic,"petrol, octane",88000,6,14666.666666666666
4100000,toyota,esquire,2020,reconditioned,automatic,hybrid,71037,5,14207.4
4380000,toyota,allion,2021,reconditioned,automatic,octane,3892,4,973.0
4500000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",21000,3,7000.0
4155000,hyundai,tucson,2021,used,automatic,octane,53000,4,13250.0
3600000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",83000,5,16600.0
3780000,toyota,esquire,2020,reconditioned,automatic,hybrid,132000,5,26400.0
2680000,toyota,axio,2019,reconditioned,automatic,"petrol, octane",98000,6,16333.333333333334
1650000,toyota,axio,2012,used,automatic,"cng, octane",89000,13,6846.153846153846
1450000,toyota,axio,2009,used,automatic,"cng, octane",79000,16,4937.5
2795000,nissan,x-trail,2018,used,automatic,"hybrid, octane",29000,7,4142.857142857143
1150000,toyota,fielder,2004,used,automatic,"cng, octane",89000,21,4238.0952380952385
3290000,toyota,voxy,2020,reconditioned,automatic,"hybrid, octane",67101,5,13420.2
2190000,toyota,premio,2011,used,automatic,octane,59000,14,4214.285714285715
2420000,toyota,fielder,2020,reconditioned,automatic,hybrid,123859,5,24771.8
3430000,toyota,esquire,2019,reconditioned,automatic,"hybrid, octane",33003,6,5500.5
2420000,toyota,axio,2020,reconditioned,automatic,"hybrid, octane",100001,5,20000.2
4460000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",32200,3,10733.333333333334
2710000,toyota,fielder,2020,reconditioned,automatic,"petrol, octane",98710,5,19742.0
2860000,toyota,fielder,2019,reconditioned,automatic,"petrol, hybrid, octane",87610,6,14601.666666666666
3570000,toyota,hiace,2021,reconditioned,automatic,octane,70001,4,17500.25
3700000,toyota,voxy,2020,reconditioned,automatic,"petrol, octane",75911,5,15182.2
2200000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",88125,5,17625.0
3350000,toyota,c-hr,2019,reconditioned,automatic,"petrol, hybrid, octane",61000,6,10166.666666666666
4180000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",42654,5,8530.8
4090000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",57894,5,11578.8
2650000,toyota,sienta,2019,reconditioned,automatic,"petrol, hybrid, octane",73000,6,12166.666666666666
3100000,toyota,noah,2021,reconditioned,automatic,"petrol, hybrid, octane",84143,4,21035.75
3450000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",66109,5,13221.8
2390000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",63152,5,12630.4
3400000,toyota,hiace,2019,reconditioned,automatic,"petrol, octane",67199,6,11199.833333333334
3680000,toyota,noah,2020,reconditioned,automatic,octane,109474,5,21894.8
2800000,toyota,corolla,2020,reconditioned,automatic,hybrid,76000,5,15200.0
3000000,toyota,yaris cross,2020,reconditioned,automatic,hybrid,62000,5,12400.0
2840000,toyota,sienta,2020,reconditioned,automatic,"petrol, hybrid, octane",47963,5,9592.6
4670000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",27300,5,5460.0
4830000,toyota,noah,2022,reconditioned,automatic,"petrol, hybrid, octane",56200,3,18733.333333333332
1000000,toyota,alphard,2020,reconditioned,automatic,hybrid,58000,5,11600.0
1530000,toyota,axio,2010,used,automatic,octane,78000,15,5200.0
3980000,honda,insight,2020,reconditioned,automatic,"petrol, hybrid, octane",99234,5,19846.8
2880000,honda,grace,2020,reconditioned,automatic,hybrid,43215,5,8643.0
2390000,toyota,fielder,2020,reconditioned,automatic,hybrid,56328,5,11265.6
5250000,toyota,corolla cross,2023,reconditioned,automatic,"petrol, hybrid, octane",24000,2,12000.0
3650000,honda,vezel,2020,reconditioned,automatic,hybrid,47328,5,9465.6
2390000,toyota,noah,2012,used,automatic,octane,125458,13,9650.615384615385
3600000,toyota,c-hr,2020,reconditioned,automatic,hybrid,68000,5,13600.0
3200000,toyota,c-hr,2019,reconditioned,automatic,"petrol, hybrid, octane",44013,6,7335.5
4600000,toyota,corolla cross,2021,reconditioned,automatic,"petrol, octane",46013,4,11503.25
1150000,toyota,aqua,2013,used,automatic,"hybrid, octane",65000,12,5416.666666666667
1100000,toyota,corolla,2003,used,automatic,"octane, lpg",89024,22,4046.5454545454545
2445000,toyota,premio,2012,used,automatic,octane,78000,13,6000.0
4250000,toyota,esquire,2020,reconditioned,automatic,petrol,51000,5,10200.0
4350000,toyota,corolla cross,2022,reconditioned,automatic,hybrid,27654,3,9218.0
4250000,toyota,esquire,2020,reconditioned,automatic,hybrid,64000,5,12800.0
3120000,toyota,esquire,2017,reconditioned,automatic,"hybrid, octane",90000,8,11250.0
2430000,toyota,fielder,2020,reconditioned,automatic,"hybrid, octane",100002,5,20000.4
2390000,toyota,fielder,2020,reconditioned,automatic,"petrol, hybrid, octane",66764,5,13352.8
3680000,toyota,voxy,2020,reconditioned,automatic,"petrol, hybrid, octane",82000,5,16400.0
3300000,toyota,c-hr,2019,reconditioned,automatic,"petrol, hybrid, octane",68000,6,11333.333333333334
2620000,toyota,corolla,2020,reconditioned,automatic,"hybrid, octane",92500,5,18500.0
3150000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",64000,5,12800.0
1800000,toyota,prado,2000,used,automatic,octane,86596,25,3463.84
5049999,toyota,corolla cross,2022,reconditioned,automatic,"hybrid, octane",29000,3,9666.666666666666
2165000,toyota,noah,2011,used,automatic,octane,9000,14,642.8571428571429
4900000,toyota,corolla cross,2022,reconditioned,automatic,hybrid,21856,3,7285.333333333333
2800000,toyota,hiace,2020,reconditioned,automatic,octane,90000,5,18000.0
4900000,toyota,corolla cross,2022,reconditioned,automatic,hybrid,21653,3,7217.666666666667
3700000,honda,insight,2019,reconditioned,automatic,hybrid,63023,6,10503.833333333334
3420000,toyota,allion,2019,reconditioned,automatic,"petrol, octane",90000,6,15000.0
2150000,toyota,fielder,2020,reconditioned,automatic,"petrol, hybrid, octane",59894,5,11978.8
3480000,toyota,c-hr,2020,reconditioned,automatic,hybrid,39850,5,7970.0
2690000,toyota,sienta,2020,reconditioned,automatic,hybrid,39852,5,7970.4
3660000,toyota,esquire,2020,reconditioned,automatic,hybrid,80454,5,16090.8
4450000,toyota,allion,2020,reconditioned,automatic,petrol,31370,5,6274.0
3920000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",65120,5,13024.0
5350000,toyota,noah,2022,reconditioned,automatic,hybrid,20000,3,6666.666666666667
3900000,toyota,premio,2019,reconditioned,automatic,octane,88700,6,14783.333333333334
2950000,toyota,fielder,2021,reconditioned,automatic,"petrol, octane",42510,4,10627.5
2830000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",69000,5,13800.0
2100000,toyota,aqua,2020,reconditioned,automatic,hybrid,89000,5,17800.0
4270000,toyota,esquire,2020,reconditioned,automatic,petrol,95000,5,19000.0
3100000,toyota,voxy,2019,reconditioned,automatic,"petrol, hybrid, octane",75000,6,12500.0
4080000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",48000,5,9600.0
2590000,honda,grace,2020,reconditioned,automatic,"hybrid, octane",73426,5,14685.2
2950000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",63000,5,12600.0
3700000,toyota,noah,2020,reconditioned,automatic,"hybrid, octane",80000,5,16000.0
2950000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",27000,5,5400.0
2220000,toyota,axio,2019,reconditioned,automatic,"petrol, hybrid, octane",97000,6,16166.666666666666
3100000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",79320,5,15864.0
4430000,toyota,esquire,2020,reconditioned,automatic,"petrol, octane",85945,5,17189.0
3150000,toyota,voxy,2020,reconditioned,automatic,"petrol, hybrid, octane",80365,5,16073.0
4300000,honda,vezel,2021,reconditioned,automatic,"petrol, hybrid, octane",26000,4,6500.0
3030000,toyota,noah,2019,reconditioned,automatic,"petrol, hybrid, octane",91300,6,15216.666666666666
2680000,toyota,fielder,2020,reconditioned,automatic,"petrol, hybrid, octane",90295,5,18059.0
2450000,toyota,fielder,2019,reconditioned,automatic,"petrol, octane",90110,6,15018.333333333334
3900000,honda,insight,2020,reconditioned,automatic,"petrol, hybrid, octane",50000,5,10000.0
3600000,toyota,esquire,2019,reconditioned,automatic,hybrid,48000,6,8000.0
1970000,toyota,aqua,2020,reconditioned,automatic,hybrid,57486,5,11497.2
3670000,toyota,yaris,2021,reconditioned,automatic,hybrid,82325,4,20581.25
4190000,toyota,esquire,2021,reconditioned,automatic,hybrid,31240,4,7810.0
3970000,toyota,hiace,2020,reconditioned,automatic,petrol,116325,5,23265.0
3730000,toyota,c-hr,2020,reconditioned,automatic,hybrid,29632,5,5926.4
2450000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",87000,5,17400.0
3500000,mitsubishi,pajero,2008,used,automatic,octane,36586,17,2152.1176470588234
1980000,nissan,x-trail,2012,used,automatic,octane,65875,13,5067.307692307692
3250000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",74408,5,14881.6
3750000,toyota,noah,2020,reconditioned,automatic,"petrol, octane",67748,5,13549.6
1870000,toyota,aqua,2019,reconditioned,automatic,"petrol, hybrid, octane",32948,6,5491.333333333333
3850000,honda,insight,2020,reconditioned,automatic,hybrid,60465,5,12093.0
